country,2014-12-01,2014-12-08,2014-12-15,2014-12-22,2014-12-29,2015-01-05,2015-01-12,2015-01-19,2015-01-26,2015-02-02,2015-02-09,2015-02-16,2015-02-23,2015-03-02,2015-03-09,2015-03-16,2015-03-23,2015-03-30,2015-04-06,2015-04-13,2015-04-20,2015-04-27,2015-05-04,2015-05-11,2015-05-18,2015-05-25,2015-06-01,2015-06-08,2015-06-15,2015-06-22,2015-06-29,2015-07-06,2015-07-13,2015-07-20,2015-07-27,2015-08-03,2015-08-10,2015-08-17,2015-08-24,2015-08-31,2015-09-07,2015-09-14,2015-09-21,2015-09-28,2015-10-05,2015-10-12,2015-10-19,2015-10-26,2015-11-02,2015-11-09,2015-11-16,2015-11-23
Niger,2.8738738738738734,3.174471299093656,3.2668161434977585,2.9186666666666667,3.2255172413793103,3.3460471567267684,3.341958041958042,3.0220779220779215,3.1532203389830507,3.1237973059653625,3.205095541401274,3.084427767354597,2.903763109191857,3.0719298245614035,2.9982517482517483,3.0513833992094863,2.8582589285714284,2.918918918918919,2.9515778019586505,3.025364274150027,2.906200317965024,2.808030803080308,2.8134214539908493,2.869383490073145,2.7980622131565527,2.7272284461763268,2.809767441860465,2.735127478753541,2.6505667816658454,2.845980126467931,2.8590887740723345,2.803751143641354,2.833640552995392,2.852272727272727,2.8622100954979537,2.7511982570806097,2.835070231082918,2.8359020852221213,2.5189748644652536,2.7568910980569363,2.8326271186440684,2.7459125055236413,2.936112369732669,3.011883802816901,2.978120978120978,2.964676198486123,2.9059405940594063,3.0164502164502163,2.9788888888888887,3.0733279613215148,2.9419054996127034,2.7694831829368334
Nigeria,2.5860636825103835,3.03586380128384,3.1811946157048547,3.1527186485488228,3.1950125757959795,3.2195049972456125,3.206179313583532,3.1724426522615743,3.219222524766816,3.216434391897037,3.158955909082392,3.162553718542984,3.0482230666070627,2.890451293860063,2.9721945114541204,3.0601024319099133,3.070414181127983,2.9605601407116766,3.0564227041103376,3.058376439973342,3.080604162225101,2.9108152410263277,3.0537125048694973,3.0307940396632187,3.04951418922922,3.0823526018230067,3.0770088352518186,3.101135147902686,2.963263874272083,2.990324408752264,3.1195847808798294,3.0565612082241373,3.0942533117316304,3.0899291695227338,3.1380487005896485,3.145401648192517,3.156009016490687,3.2090582601755786,2.9520141093474437,3.1066169924255918,3.2573518595289994,3.2574540503744043,3.279992858025793,3.2643937220833505,3.2923522926789435,3.2647098994755246,3.2386626207510925,3.2666582480952986,2.998496923390064,3.1222489167274445,3.045777345286652,2.606468503116095
Northern Mariana Islands,7.494983277591972,7.725903614457831,8.469453376205788,7.926517571884983,8.693069306930694,7.5820433436532495,8.132075471698114,7.920886075949367,8.272151898734178,7.75,8.242990654205608,8.432601880877742,8.214067278287462,7.524495677233429,7.927272727272728,7.228699551569508,7.990430622009568,6.546052631578947,7.067226890756303,6.901960784313727,6.2989690721649465,6.710144927536232,6.764705882352941,6.447897623400365,6.242753623188406,6.152364273204904,6.065602836879433,4.389784946236558,5.924568965517241,6.534722222222222,6.657608695652174,5.115384615384615,6.132992327365729,6.091743119266055,6.309012875536481,6.134935304990758,6.2666666666666675,6.601739130434782,6.314424635332253,6.557275541795666,6.7178362573099415,6.007215007215008,6.857142857142858,6.612809315866086,6.773925104022192,6.356662180349933,6.312162162162162,5.930594900849857,6.826171875,8.132686084142394,7.5681818181818175,7.067164179104477
Norway,4.007873761135634,5.253634181805442,5.355106081149378,5.3878754439808265,5.517101439365447,5.520250054896794,5.487512484072046,5.2995659541050415,5.481820747962106,5.560979691080399,5.495507724129015,5.498908554572271,5.388278734448936,4.2353050768514215,5.248274659372387,5.509055598642137,5.52203430696069,5.3406298482158565,5.604940620492835,5.1478681945466045,5.4527167825384995,5.255865667136865,5.245042887378856,5.019144204364223,4.836162229765947,4.752332299657255,4.57430850709129,4.3428557923747615,4.087490125162397,4.016659373048022,4.234491418397884,4.629838125792932,4.816278630757613,4.990422455221969,5.255211055408432,5.324122261756763,5.333456901320344,5.393914686399982,5.4214375607802765,5.3511476101465485,5.5199980181225206,5.628400790606274,5.709154126931456,5.7734464487195964,5.8013754698436175,5.76469113475477,5.80941270562783,5.783236242067543,5.3404721551709375,5.322446602496767,4.952180999773319,3.6478203020390176
Oman,3.299383252258513,3.560518427829612,3.5358239508700104,3.4021608643457384,3.5011739594450373,3.5118577075098814,3.4657680331015657,3.4387923904052937,3.4089901477832516,3.503334156581872,3.4744021952175617,3.453926640476098,3.4209341149978645,3.4328731766454186,3.4313518406759203,3.4443074244677376,3.37546377318866,3.340998549823907,3.3186029460774518,3.2016832081545066,3.3798344818490555,3.2373137619302614,3.2245870294329686,3.1726761183238503,3.134811629548809,3.0759272218334504,3.1142217961009906,3.0632483081728266,2.791074920655275,2.8787813575996064,3.062982951060959,3.0739837640132035,3.0763876333393596,3.089136079310752,3.1553499790431716,3.2227047328423466,3.244978395422165,3.227242409303135,2.924986210700496,3.2667171759687963,3.3660890228352844,3.2835566593508143,3.341184742485498,3.3607072467079893,3.3494738619098534,3.352415280694784,3.376161837069437,3.3971655425595486,3.2944186046511628,3.5490300765260723,3.5095480860623867,3.389674835676664
Pakistan,4.085120402013582,4.17332592149149,4.245762352562092,4.2350382468472185,4.251191152146543,4.189947887647078,4.275019538480524,4.251772206099243,4.269235886639168,4.312228839784161,4.249869362717257,4.142558938177574,3.9863514627111662,4.123088211199681,4.11423636286092,4.112363424924276,4.02774023899078,3.978630985729823,4.0450946086054955,3.999441953547444,4.025444516547696,3.9305476916029956,3.896957703435578,3.8489226662990967,3.737262812834899,3.7043521198067393,3.7225302167615615,3.7089229622872995,3.3333638521754483,3.4748257813668317,3.82644188628528,3.846788865641772,3.748067006588635,3.8819360053357146,3.8947395824294064,3.915028891783487,3.909871050277938,3.9326068959344864,3.3701618119136767,3.9150920614136298,3.9904877270588734,3.9947488184841586,3.775509985026485,4.008977401160206,4.060537022841428,4.070146775373345,4.04881947860305,4.016473462710022,3.8881994381298486,4.333510599942313,4.166565387571268,3.940088216988536
Palau,5.075,7.382978723404255,6.886792452830187,8.265306122448981,7.74074074074074,7.379310344827586,6.192982456140351,6.903846153846153,7.5,7.614035087719297,7.9375,7.826086956521738,8.541666666666666,8.82,7.172413793103447,7.08955223880597,6.045977011494252,5.445783132530121,5.7142857142857135,4.904761904761905,4.592592592592593,5.375,4.67948717948718,4.941860465116279,5.2298850574712645,4.038461538461538,4.533333333333333,4.872549019607843,5.895833333333332,6.11,5.576086956521738,6.402298850574713,5.7368421052631575,5.46875,5.268518518518519,4.9175257731958775,5.811111111111112,6.0736842105263165,6.129032258064517,5.956043956043956,5.579439252336448,7.054945054945056,5.905263157894738,7.21,6.680851063829786,7.42,7.879120879120879,8.306818181818182,6.023529411764707,8.777777777777779,7.425531914893617,7.0
Palestinian Territory,3.766129705366831,3.800883179446005,3.927481224259065,3.9857902675240138,4.013357079252003,3.9786250722125938,4.043263190954774,3.909594914251922,4.0703125,4.039820655064975,4.075580524344569,4.012724330685495,4.111468930688721,4.1213000580383055,4.125605900948367,4.007571696596087,4.111250827266711,4.15994283115702,4.1924760515130375,4.066993358694951,4.017702622366074,3.7672879954195557,3.7530855961038094,3.684775181085144,3.5728364216808934,3.551508562109268,3.4942127384416426,3.474935090872778,3.1123451803984916,3.4530404129422134,3.6130246913580253,3.6380969674959145,3.6802567237163815,3.626405321090117,3.6816343774518683,3.7541390728476816,3.7259870359457863,3.718309041286801,3.2694024299528888,3.885231366029371,3.9746583143507968,3.869146238377008,3.978254793448488,3.9465781743009463,3.947249724972498,3.8353324857664033,4.008461538461538,3.9440051293011327,3.8644655235315577,4.30702108750101,4.220951329178828,3.8019135652314926
Panama,5.591358436076863,6.602089748119732,7.257258804773178,7.266842303349643,7.385331015364375,7.4343728343728355,7.088948533220322,6.125313653136533,7.417640951564122,7.37958161202426,7.261635327150514,7.086650200429203,7.0883261272390365,6.106474703107207,6.276856422458184,6.171309844316983,5.958246516033013,5.5526682134570775,5.837228205649258,5.702450785444423,5.641229333200934,5.430229273574691,5.335626423690205,5.34471055740522,5.240943274378685,5.36315485553852,5.4427964434652605,5.37993693035419,5.274703258486429,5.159595765158806,5.181537236462916,5.229443139824878,5.190176410760004,5.140984506631436,5.244631471563377,5.309485463813114,5.2183898474452075,5.160478445053577,5.249642122583299,5.3246896551724126,5.345803613308101,5.364940523522825,5.409565033440191,5.350984865524887,4.280794324218332,5.190400331352651,5.401503283487616,5.287428761925928,5.329652169351031,6.803346653346653,6.9135902227160235,5.677333184929602
Papua New Guinea,2.87406015037594,3.2203929899097186,3.283167278447824,3.2475149105367795,3.1817748091603053,3.2994626282364434,3.247775175644028,3.1483208955223883,3.452068126520681,3.324014665444546,3.232407407407408,3.192672998643148,3.1222378937470614,2.9657444005270093,2.9446573009791406,3.062234248163896,3.030540328895849,3.02822732404968,3.0664970930232562,3.025822426600637,2.9827343199436225,3.070987654320988,3.006352390504848,2.8811667266834715,2.962841170667544,3.0459846717760746,3.109042553191489,3.091142490372272,3.0314960629921264,2.9521328557473137,3.008760107816712,3.122818152967312,3.191106585200272,3.1152964297412384,3.1121336059986366,3.3391192542590806,3.464084740152268,3.0553856608902477,3.3004909983633386,3.242386185243328,3.3711705901322158,3.2885181550539744,3.405163853028798,3.3916060806345016,3.344311377245509,3.5300713557594285,3.434962147281486,3.374613003095975,3.2368526696105984,3.456043956043956,3.28696126568467,2.814627994955864
Paraguay,5.460199004975125,6.7435767752377105,6.809514467876411,6.881594036697247,7.024680769963789,7.173518518518517,7.124397124397126,7.2461059190031145,7.207723968823889,7.316110205132607,7.0591562954582185,7.184144427001571,7.124856112347479,5.5559770696341255,6.780165401301519,6.141709476445513,6.004985200186945,5.394546786686204,5.758595816301996,5.032887189292543,5.811886611585338,5.542152658662093,5.447396171317326,5.162301997930431,5.335232235767727,5.421183800623053,5.404448135177095,4.802066503851211,5.2224506994774975,5.213167926168662,5.246109144345735,5.269789212252436,5.165922203610647,5.171175499174298,5.217167049282967,5.369617224880383,5.284144649279302,5.275154996871623,5.158315801949686,4.9242304193444255,5.363694826074247,5.24770372978842,5.267852013557763,5.281936851500613,5.362380357885977,5.352996280479405,5.348102319387415,5.346655035167112,5.453949555882771,6.956157681813905,7.169867060561299,5.632830266694232
Peru,5.3669651476315705,6.8860669322245815,7.0159237024737084,7.0873966194202325,7.157347421103852,7.210893014536143,7.1723513813084905,7.164362898359936,7.155004571612973,7.176990917467421,7.119610197200368,7.015977203258765,6.9471913111082735,6.003298685272202,6.338353798029788,5.8696038668814925,5.505743173040407,5.272805267943567,5.580337362236742,5.5862092549277085,5.700609859633236,5.4773528469180635,5.462873450917879,5.490186898148734,5.371737956127333,5.445208420226208,5.316439693961309,5.533579849118071,5.480579498183824,5.34413443903509,4.644721743178823,5.506167097537993,5.510377110649375,5.530727742547128,5.534581592649139,5.636015367133813,5.659799146588509,5.7264057022421335,5.7154567369229445,5.812958731295347,5.346391313604427,5.820525890998683,5.852160131049192,5.8732057162833575,5.9613399485444605,5.928493277505418,5.929136826234451,5.975212960186048,5.901970081316232,6.924211919799223,6.8451259305298535,5.522347266881028
Philippines,3.9221458559046583,5.078877269836784,4.8650481149942895,5.025750288738343,5.17414719864118,5.277475497828833,5.156709465470262,4.940026613893816,5.143561434339912,5.22517131873642,5.1143650609762075,4.980409041291467,4.6536561144416835,4.350993794248755,4.7376351140570065,4.917466853277653,4.865345087915834,4.681775752160061,4.876202887572142,4.872194979378429,4.867167829416703,4.759215081979897,4.8032694803308225,4.608676899328381,4.734712814042652,4.779319561625035,4.841910884451468,4.8475892632171815,4.655543812566054,4.859003885099142,4.898565795871977,4.943569111633963,4.961843717977054,4.7851830919309215,4.958212743027491,4.942641739959521,5.0290342402621775,5.0763817161549945,4.930513430298016,5.1465499152153065,5.230574360224088,5.245404650234508,5.211571797086632,5.178654187742883,5.319410391641531,5.333209638752923,5.058754445306625,5.236328732703608,4.80642985547258,5.047014962898047,4.867782963096653,3.91585592339541
Poland,4.741060242569638,5.562651993343028,5.974099698952018,5.968581086067691,5.995069434074958,5.911024603874577,5.701146738232608,5.6620169819936566,5.680781857425287,5.7175765263746055,5.685032914422503,5.62371682158166,5.607354188023079,5.304172923941692,5.209994269070112,5.5932348901098905,5.519502053519043,5.170395535204864,5.5394068973177095,5.5107909042101015,5.547108290914163,5.543434978804869,5.067237324321547,5.597980798843111,5.504755574005665,5.378525750523123,5.250507678639421,5.184669306083455,5.0888866920019415,4.988973154323052,5.0516847583643125,5.0576767077511695,4.969748456092785,5.088064978838196,5.224035733511807,5.392353900713168,5.404042871623804,5.393143534603414,5.399663251884316,5.457565963989129,5.563766180994951,5.549616497735325,5.5718245573814915,5.554579647576864,5.698354367256128,5.389548226006143,5.716936214457783,5.723374380032788,5.67537118406278,5.9096496695785925,5.632094466919852,4.2279981934408015
Portugal,4.883680730938028,6.136352216853241,6.181952017093015,6.1763549518571725,6.270829603400372,6.179125590817017,6.032228503176516,5.748756759694557,6.1015262435453295,6.137365017888207,6.042669701302365,6.071394575553406,5.981027410813402,5.357705004905366,5.873146323840687,5.931675822127216,5.927397158372388,5.608175292928394,5.962875860910464,5.920278684131713,6.067504986395048,6.0493554712712925,5.997051881348996,5.617961210531247,5.816957291265871,5.719458850482112,5.853260644450038,5.804071097553821,5.67028854940218,5.544193119178864,5.501238911906314,5.337320711829784,5.1442292421639255,5.115585984695931,5.291581254729483,5.646173829377807,5.777458282413759,5.805167680934192,5.949211020056684,6.03201317267007,6.128362846985771,6.144650665576478,6.234071786696693,6.327920201928048,6.339712918660287,6.283428600448028,6.329519036089993,6.3637300227573395,6.099404355833349,6.101052373066418,6.011763273178487,4.50410953635507
Puerto Rico,4.04726561057568,4.417423392170868,4.845354284598868,4.895898862811516,5.08603270492657,5.096471051118306,5.056383927198944,5.094607835747774,5.123355014369991,5.186640923091068,5.130678841404087,5.031489565987068,4.96288877174486,4.621648793565683,5.164849383577576,5.044402161282826,5.004602018580113,5.0253562539118795,4.977895187776667,5.030801783634867,4.926743380825388,4.665443222671821,4.743518407122234,4.729559843459604,4.670465323058684,4.705409596516863,4.644470922505843,4.761140141070368,4.685833044683061,4.533800382130834,4.549450385772587,4.7196823596142945,4.742707185900343,4.825109485418533,4.686993316221505,4.870930524203662,4.855764162546121,4.973604975443619,4.9571209992976835,4.98163730879988,5.082339271882262,5.0183843003501165,5.106587521775598,5.0861957977134615,5.050105702794679,4.959511677560483,4.917462866318748,4.431132115043133,4.794089043258603,4.945869181102101,4.747093999865618,3.944182462063524
Qatar,3.76834619858306,4.0016822184255485,4.0021848429808635,3.985667786644267,3.9844752749447454,4.016625864249011,3.9266035471396186,4.053200157707978,4.077917301528924,4.0856550710950215,4.093213492223793,4.057335455947467,4.055311062212444,3.9909736608464037,3.95920751594217,3.9405618922961856,3.9711578557197793,4.01020644325125,4.0193358933815215,3.9707151734267314,4.032163276462951,3.9970166933555618,3.959968585702131,3.877069536423841,3.7278155690194446,3.6666738796442564,3.646745328537591,3.607812395009743,3.231168831168832,3.3574844356221236,3.5587042700192546,3.610068051337752,3.6244047619047617,3.6725943704996733,3.6611302894114073,3.815574975841351,3.889402173913044,3.9321764280549534,3.3407646862111253,3.9360512736505857,4.122738132336138,4.135223219776165,4.199455972963505,4.157792739695922,4.165422959823293,4.204753125189943,4.2446128635805,4.2422619772017365,3.838630450619211,4.075641129358466,3.822646801979412,3.7398988525749086
